Tw_K,P_atm,Bg,Bc
3525,0.562341,0,3.268680e-01
3550,0.562341,0,3.601050e-01
3575,0.562341,0,4.012710e-01
3600,0.562341,0,4.526490e-01
3625,0.562341,0,5.174010e-01
3650,0.562341,0,6.000390e-01
3675,0.562341,0,7.072320e-01
3700,0.562341,0,8.492670e-01
3725,0.562341,0,1.042890e+00
3750,0.562341,0,1.317330e+00
3775,0.562341,0,1.728470e+00
3800,0.562341,0,2.398120e+00
3825,0.562341,0,3.650440e+00
3850,0.562341,0,6.718070e+00
3875,0.562341,0,2.364450e+01
3900,0.562341,0,2.000000e+02
3925,0.562341,0,2.000000e+02
3950,0.562341,0,2.000000e+02
3975,0.562341,0,2.000000e+02
4000,0.562341,0,2.000000e+02
4025,0.562341,0,2.000000e+02
4050,0.562341,0,2.000000e+02
4075,0.562341,0,2.000000e+02
4100,0.562341,0,2.000000e+02
4125,0.562341,0,2.000000e+02
4150,0.562341,0,2.000000e+02
4175,0.562341,0,2.000000e+02
4200,0.562341,0,2.000000e+02
4225,0.562341,0,2.000000e+02
4250,0.562341,0,2.000000e+02
4275,0.562341,0,2.000000e+02
4300,0.562341,0,2.000000e+02
4325,0.562341,0,2.000000e+02
4350,0.562341,0,2.000000e+02
4375,0.562341,0,2.000000e+02
4400,0.562341,0,2.000000e+02
4425,0.562341,0,2.000000e+02
4450,0.562341,0,2.000000e+02
4475,0.562341,0,2.000000e+02
4500,0.562341,0,2.000000e+02
4525,0.562341,0,2.000000e+02
4550,0.562341,0,2.000000e+02
4575,0.562341,0,2.000000e+02
4600,0.562341,0,2.000000e+02
4625,0.562341,0,2.000000e+02
4650,0.562341,0,2.000000e+02
4675,0.562341,0,2.000000e+02
4700,0.562341,0,2.000000e+02
4725,0.562341,0,2.000000e+02
4750,0.562341,0,2.000000e+02
4775,0.562341,0,2.000000e+02
4800,0.562341,0,2.000000e+02
4825,0.562341,0,2.000000e+02
4850,0.562341,0,2.000000e+02
4875,0.562341,0,2.000000e+02
4900,0.562341,0,2.000000e+02
4925,0.562341,0,2.000000e+02
4950,0.562341,0,2.000000e+02
4975,0.562341,0,2.000000e+02
5000,0.562341,0,2.000000e+02
300,1,0,8.742740e-02
325,1,0,8.742740e-02
350,1,0,8.742740e-02
375,1,0,8.742740e-02
400,1,0,8.742740e-02
425,1,0,8.742750e-02
450,1,0,8.742780e-02
475,1,0,8.742870e-02
500,1,0,8.743130e-02
525,1,0,8.743790e-02
550,1,0,8.745330e-02
575,1,0,8.748640e-02
600,1,0,8.755310e-02
625,1,0,8.767910e-02
650,1,0,8.790490e-02
675,1,0,8.829040e-02
700,1,0,8.891990e-02
725,1,0,8.990710e-02
750,1,0,9.139750e-02
775,1,0,9.356630e-02
800,1,0,9.660980e-02
825,1,0,1.007230e-01
850,1,0,1.060640e-01
875,1,0,1.126920e-01
900,1,0,1.205010e-01
925,1,0,1.291540e-01
950,1,0,1.380810e-01
975,1,0,1.465810e-01
1000,1,0,1.540180e-01
1025,1,0,1.600210e-01
1050,1,0,1.645470e-01
1075,1,0,1.677850e-01
1100,1,0,1.700260e-01
1125,1,0,1.715470e-01
1150,1,0,1.725730e-01
1175,1,0,1.732640e-01
1200,1,0,1.737340e-01
1225,1,0,1.740550e-01
1250,1,0,1.742770e-01
1275,1,0,1.744330e-01
1300,1,0,1.745430e-01
1325,1,0,1.746210e-01
1350,1,0,1.746780e-01
1375,1,0,1.747200e-01
1400,1,0,1.747510e-01
1425,1,0,1.747740e-01
1450,1,0,1.747910e-01
1475,1,0,1.748040e-01
1500,1,0,1.748150e-01
1525,1,0,1.748220e-01
1550,1,0,1.748290e-01
1575,1,0,1.748330e-01
1600,1,0,1.748370e-01
1625,1,0,1.748400e-01
1650,1,0,1.748430e-01
1675,1,0,1.748450e-01
1700,1,0,1.748460e-01
1725,1,0,1.748480e-01
1750,1,0,1.748490e-01
1775,1,0,1.748500e-01
1800,1,0,1.748500e-01
1825,1,0,1.748510e-01
1850,1,0,1.748510e-01
1875,1,0,1.748520e-01
1900,1,0,1.748520e-01
1925,1,0,1.748530e-01
1950,1,0,1.748530e-01
1975,1,0,1.748530e-01
2000,1,0,1.748540e-01
2025,1,0,1.748540e-01
2050,1,0,1.748540e-01
2075,1,0,1.748540e-01
2100,1,0,1.748550e-01
2125,1,0,1.748550e-01
2150,1,0,1.748560e-01
2175,1,0,1.748560e-01
2200,1,0,1.748570e-01
2225,1,0,1.748580e-01
2250,1,0,1.748590e-01
2275,1,0,1.748600e-01
2300,1,0,1.748620e-01
2325,1,0,1.748640e-01
2350,1,0,1.748670e-01
2375,1,0,1.748700e-01
2400,1,0,1.748740e-01
2425,1,0,1.748790e-01
2450,1,0,1.748850e-01
2475,1,0,1.748920e-01
2500,1,0,1.749010e-01
2525,1,0,1.749120e-01
2550,1,0,1.749250e-01
2575,1,0,1.749400e-01
2600,1,0,1.749590e-01
2625,1,0,1.749820e-01
2650,1,0,1.750090e-01
2675,1,0,1.750410e-01
2700,1,0,1.750800e-01
2725,1,0,1.751260e-01
2750,1,0,1.751820e-01
2775,1,0,1.752470e-01
2800,1,0,1.753260e-01
2825,1,0,1.754190e-01
2850,1,0,1.755300e-01
2875,1,0,1.756620e-01
2900,1,0,1.758190e-01
2925,1,0,1.760070e-01
2950,1,0,1.762310e-01
2975,1,0,1.764980e-01
3000,1,0,1.768170e-01
3025,1,0,1.771980e-01
3050,1,0,1.776540e-01
3075,1,0,1.781990e-01
3100,1,0,1.788520e-01
3125,1,0,1.796340e-01
3150,1,0,1.805710e-01
3175,1,0,1.816940e-01
3200,1,0,1.830410e-01
3225,1,0,1.846570e-01
3250,1,0,1.865960e-01
3275,1,0,1.889220e-01
3300,1,0,1.917140e-01
3325,1,0,1.950630e-01
3350,1,0,1.990830e-01
3375,1,0,2.039090e-01
3400,1,0,2.097030e-01
3425,1,0,2.166610e-01
3450,1,0,2.250230e-01
3475,1,0,2.350790e-01
3500,1,0,2.471860e-01
3525,1,0,2.617830e-01
3550,1,0,2.794180e-01
3575,1,0,3.007760e-01
3600,1,0,3.267310e-01
3625,1,0,3.584030e-01
3650,1,0,3.972620e-01
3675,1,0,4.452610e-01
3700,1,0,5.050640e-01
3725,1,0,5.803910e-01
3750,1,0,6.766060e-01
3775,1,0,8.017320e-01
3800,1,0,9.683390e-01
3825,1,0,1.197290e+00
3850,1,0,1.525910e+00
3875,1,0,2.028090e+00
3900,1,0,2.873260e+00
3925,1,0,4.551670e+00
3950,1,0,9.282250e+00
3975,1,0,7.056540e+01
4000,1,0,2.000000e+02
4025,1,0,2.000000e+02
4050,1,0,2.000000e+02
4075,1,0,2.000000e+02
4100,1,0,2.000000e+02
4125,1,0,2.000000e+02
4150,1,0,2.000000e+02
4175,1,0,2.000000e+02
4200,1,0,2.000000e+02
4225,1,0,2.000000e+02
4250,1,0,2.000000e+02
4275,1,0,2.000000e+02
4300,1,0,2.000000e+02
4325,1,0,2.000000e+02
4350,1,0,2.000000e+02
4375,1,0,2.000000e+02
4400,1,0,2.000000e+02
4425,1,0,2.000000e+02
4450,1,0,2.000000e+02
4475,1,0,2.000000e+02
4500,1,0,2.000000e+02
4525,1,0,2.000000e+02
4550,1,0,2.000000e+02
4575,1,0,2.000000e+02
4600,1,0,2.000000e+02
4625,1,0,2.000000e+02
4650,1,0,2.000000e+02
4675,1,0,2.000000e+02
4700,1,0,2.000000e+02
4725,1,0,2.000000e+02
4750,1,0,2.000000e+02
4775,1,0,2.000000e+02
4800,1,0,2.000000e+02
4825,1,0,2.000000e+02
4850,1,0,2.000000e+02
4875,1,0,2.000000e+02
4900,1,0,2.000000e+02
4925,1,0,2.000000e+02
4950,1,0,2.000000e+02
4975,1,0,2.000000e+02
5000,1,0,2.000000e+02
300,1.77828,0,8.742740e-02
325,1.77828,0,8.742740e-02
350,1.77828,0,8.742740e-02
375,1.77828,0,8.742740e-02
400,1.77828,0,8.742740e-02
425,1.77828,0,8.742750e-02
450,1.77828,0,8.742770e-02
475,1.77828,0,8.742840e-02
500,1.77828,0,8.743030e-02
525,1.77828,0,8.743530e-02
550,1.77828,0,8.744680e-02
575,1.77828,0,8.747170e-02
600,1.77828,0,8.752160e-02
625,1.77828,0,8.761620e-02
650,1.77828,0,8.778570e-02
675,1.77828,0,8.807520e-02
700,1.77828,0,8.854850e-02
725,1.77828,0,8.929230e-02
750,1.77828,0,9.041850e-02
775,1.77828,0,9.206500e-02
800,1.77828,0,9.439190e-02
825,1.77828,0,9.757040e-02
850,1.77828,0,1.017620e-01
875,1.77828,0,1.070830e-01
900,1.77828,0,1.135610e-01
925,1.77828,0,1.210720e-01
950,1.77828,0,1.293040e-01
975,1.77828,0,1.377620e-01
1000,1.77828,0,1.458460e-01
1025,1.77828,0,1.530120e-01
1050,1.77828,0,1.589200e-01
1075,1.77828,0,1.634920e-01
1100,1.77828,0,1.668620e-01
1125,1.77828,0,1.692620e-01
1150,1.77828,0,1.709380e-01
1175,1.77828,0,1.720970e-01
1200,1.77828,0,1.728970e-01
1225,1.77828,0,1.734510e-01
1250,1.77828,0,1.738370e-01
1275,1.77828,0,1.741090e-01
1300,1.77828,0,1.743030e-01
1325,1.77828,0,1.744410e-01
1350,1.77828,0,1.745420e-01
1375,1.77828,0,1.746160e-01
1400,1.77828,0,1.746700e-01
1425,1.77828,0,1.747110e-01
1450,1.77828,0,1.747420e-01
1475,1.77828,0,1.747650e-01
1500,1.77828,0,1.747830e-01
1525,1.77828,0,1.747970e-01
1550,1.77828,0,1.748080e-01
1575,1.77828,0,1.748170e-01
1600,1.77828,0,1.748230e-01
1625,1.77828,0,1.748290e-01
1650,1.77828,0,1.748330e-01
1675,1.77828,0,1.748370e-01
1700,1.77828,0,1.748400e-01
1725,1.77828,0,1.748420e-01
1750,1.77828,0,1.748440e-01
1775,1.77828,0,1.748450e-01
1800,1.77828,0,1.748470e-01
1825,1.77828,0,1.748480e-01
1850,1.77828,0,1.748490e-01
1875,1.77828,0,1.748500e-01
1900,1.77828,0,1.748500e-01
1925,1.77828,0,1.748510e-01
1950,1.77828,0,1.748510e-01
1975,1.77828,0,1.748520e-01
2000,1.77828,0,1.748520e-01
2025,1.77828,0,1.748530e-01
2050,1.77828,0,1.748530e-01
2075,1.77828,0,1.748530e-01
2100,1.77828,0,1.748540e-01
2125,1.77828,0,1.748540e-01
2150,1.77828,0,1.748550e-01
2175,1.77828,0,1.748550e-01
2200,1.77828,0,1.748560e-01
2225,1.77828,0,1.748560e-01
2250,1.77828,0,1.748570e-01
2275,1.77828,0,1.748580e-01
2300,1.77828,0,1.748600e-01
2325,1.77828,0,1.748610e-01
2350,1.77828,0,1.748630e-01
2375,1.77828,0,1.748660e-01
2400,1.77828,0,1.748690e-01
2425,1.77828,0,1.748720e-01
2450,1.77828,0,1.748770e-01
2475,1.77828,0,1.748820e-01
2500,1.77828,0,1.748890e-01
2525,1.77828,0,1.748970e-01
2550,1.77828,0,1.749070e-01
2575,1.77828,0,1.749180e-01
2600,1.77828,0,1.749320e-01
2625,1.77828,0,1.749490e-01
2650,1.77828,0,1.749690e-01
2675,1.77828,0,1.749930e-01
2700,1.77828,0,1.750210e-01
2725,1.77828,0,1.750540e-01
2750,1.77828,0,1.750940e-01
2775,1.77828,0,1.751410e-01
2800,1.77828,0,1.751970e-01
2825,1.77828,0,1.752640e-01
2850,1.77828,0,1.753420e-01
2875,1.77828,0,1.754350e-01
2900,1.77828,0,1.755440e-01
2925,1.77828,0,1.756740e-01
2950,1.77828,0,1.758280e-01
2975,1.77828,0,1.760100e-01
3000,1.77828,0,1.762250e-01
3025,1.77828,0,1.764800e-01
3050,1.77828,0,1.767820e-01
3075,1.77828,0,1.771410e-01
3100,1.77828,0,1.775660e-01
3125,1.77828,0,1.780720e-01
3150,1.77828,0,1.786720e-01
3175,1.77828,0,1.793860e-01
3200,1.77828,0,1.802350e-01
3225,1.77828,0,1.812450e-01
3250,1.77828,0,1.824470e-01
3275,1.77828,0,1.838780e-01
3300,1.77828,0,1.855820e-01
3325,1.77828,0,1.876100e-01
3350,1.77828,0,1.900260e-01
3375,1.77828,0,1.929030e-01
3400,1.77828,0,1.963290e-01
3425,1.77828,0,2.004100e-01
3450,1.77828,0,2.052730e-01
3475,1.77828,0,2.110660e-01
3500,1.77828,0,2.179720e-01
3525,1.77828,0,2.262090e-01
3550,1.77828,0,2.360390e-01
3575,1.77828,0,2.477840e-01
3600,1.77828,0,2.618340e-01
3625,1.77828,0,2.786740e-01
3650,1.77828,0,2.989020e-01
3675,1.77828,0,3.232720e-01
3700,1.77828,0,3.527430e-01
3725,1.77828,0,3.885470e-01
3750,1.77828,0,4.323040e-01
3775,1.77828,0,4.861750e-01
3800,1.77828,0,5.531120e-01
3825,1.77828,0,6.372590e-01
3850,1.77828,0,7.446180e-01
3875,1.77828,0,8.842230e-01
3900,1.77828,0,1.070330e+00
3925,1.77828,0,1.326810e+00
3950,1.77828,0,1.696910e+00
3975,1.77828,0,2.267660e+00
4000,1.77828,0,3.243630e+00
4025,1.77828,0,5.242330e+00
4050,1.77828,0,1.133790e+01
4075,1.77828,0,2.000000e+02
4100,1.77828,0,2.000000e+02
4125,1.77828,0,2.000000e+02
4150,1.77828,0,2.000000e+02
4175,1.77828,0,2.000000e+02
4200,1.77828,0,2.000000e+02
4225,1.77828,0,2.000000e+02
4250,1.77828,0,2.000000e+02
4275,1.77828,0,2.000000e+02
4300,1.77828,0,2.000000e+02
4325,1.77828,0,2.000000e+02
4350,1.77828,0,2.000000e+02
4375,1.77828,0,2.000000e+02
4400,1.77828,0,2.000000e+02
4425,1.77828,0,2.000000e+02
4450,1.77828,0,2.000000e+02
4475,1.77828,0,2.000000e+02
4500,1.77828,0,2.000000e+02
4525,1.77828,0,2.000000e+02
4550,1.77828,0,2.000000e+02
4575,1.77828,0,2.000000e+02
4600,1.77828,0,2.000000e+02
4625,1.77828,0,2.000000e+02
4650,1.77828,0,2.000000e+02
4675,1.77828,0,2.000000e+02
4700,1.77828,0,2.000000e+02
4725,1.77828,0,2.000000e+02
4750,1.77828,0,2.000000e+02
4775,1.77828,0,2.000000e+02
4800,1.77828,0,2.000000e+02
4825,1.77828,0,2.000000e+02
4850,1.77828,0,2.000000e+02
4875,1.77828,0,2.000000e+02
4900,1.77828,0,2.000000e+02
4925,1.77828,0,2.000000e+02
4950,1.77828,0,2.000000e+02
4975,1.77828,0,2.000000e+02
5000,1.77828,0,2.000000e+02
300,3.16228,0,8.742740e-02
325,3.16228,0,8.742740e-02
350,3.16228,0,8.742740e-02
375,3.16228,0,8.742740e-02
400,3.16228,0,8.742740e-02
425,3.16228,0,8.742750e-02
450,3.16228,0,8.742760e-02
475,3.16228,0,8.742810e-02
500,3.16228,0,8.742960e-02
525,3.16228,0,8.743330e-02
550,3.16228,0,8.744200e-02
575,3.16228,0,8.746060e-02
600,3.16228,0,8.749810e-02
625,3.16228,0,8.756900e-02
650,3.16228,0,8.769620e-02
675,3.16228,0,8.791350e-02
700,3.16228,0,8.826920e-02
725,3.16228,0,8.882890e-02
750,3.16228,0,8.967820e-02
775,3.16228,0,9.092430e-02
800,3.16228,0,9.269430e-02
825,3.16228,0,9.513060e-02
850,3.16228,0,9.837930e-02
875,3.16228,0,1.025710e-01
900,3.16228,0,1.077920e-01
925,3.16228,0,1.140440e-01
950,3.16228,0,1.212060e-01
975,3.16228,0,1.289990e-01
1000,3.16228,0,1.370010e-01
1025,3.16228,0,1.447070e-01
1050,3.16228,0,1.516450e-01
1075,3.16228,0,1.574970e-01
1100,3.16228,0,1.621550e-01
1125,3.16228,0,1.656930e-01
1150,3.16228,0,1.682900e-01
1175,3.16228,0,1.701540e-01
1200,3.16228,0,1.714780e-01
1225,3.16228,0,1.724130e-01
1250,3.16228,0,1.730750e-01
1275,3.16228,0,1.735450e-01
1300,3.16228,0,1.738810e-01
1325,3.16228,0,1.741240e-01
1350,3.16228,0,1.743010e-01
1375,3.16228,0,1.744310e-01
1400,3.16228,0,1.745270e-01
1425,3.16228,0,1.746000e-01
1450,3.16228,0,1.746540e-01
1475,3.16228,0,1.746960e-01
1500,3.16228,0,1.747280e-01
1525,3.16228,0,1.747520e-01
1550,3.16228,0,1.747720e-01
1575,3.16228,0,1.747870e-01
1600,3.16228,0,1.747990e-01
1625,3.16228,0,1.748090e-01
1650,3.16228,0,1.748160e-01
1675,3.16228,0,1.748230e-01
1700,3.16228,0,1.748280e-01
1725,3.16228,0,1.748320e-01
1750,3.16228,0,1.748350e-01
1775,3.16228,0,1.748380e-01
1800,3.16228,0,1.748400e-01
1825,3.16228,0,1.748420e-01
1850,3.16228,0,1.748440e-01
1875,3.16228,0,1.748460e-01
1900,3.16228,0,1.748470e-01
1925,3.16228,0,1.748480e-01
1950,3.16228,0,1.748490e-01
1975,3.16228,0,1.748490e-01
2000,3.16228,0,1.748500e-01
2025,3.16228,0,1.748510e-01
2050,3.16228,0,1.748510e-01
2075,3.16228,0,1.748520e-01
2100,3.16228,0,1.748520e-01
2125,3.16228,0,1.748530e-01
2150,3.16228,0,1.748530e-01
2175,3.16228,0,1.748540e-01
2200,3.16228,0,1.748540e-01
2225,3.16228,0,1.748550e-01
2250,3.16228,0,1.748560e-01
2275,3.16228,0,1.748570e-01
2300,3.16228,0,1.748580e-01
2325,3.16228,0,1.748590e-01
2350,3.16228,0,1.748600e-01
2375,3.16228,0,1.748620e-01
2400,3.16228,0,1.748650e-01
2425,3.16228,0,1.748670e-01
2450,3.16228,0,1.748710e-01
2475,3.16228,0,1.748750e-01
2500,3.16228,0,1.748800e-01
2525,3.16228,0,1.748860e-01
2550,3.16228,0,1.748930e-01
2575,3.16228,0,1.749020e-01
2600,3.16228,0,1.749120e-01
2625,3.16228,0,1.749240e-01
2650,3.16228,0,1.749390e-01
2675,3.16228,0,1.749570e-01
2700,3.16228,0,1.749770e-01
2725,3.16228,0,1.750020e-01
2750,3.16228,0,1.750310e-01
2775,3.16228,0,1.750650e-01
2800,3.16228,0,1.751060e-01
2825,3.16228,0,1.751530e-01
2850,3.16228,0,1.752090e-01
2875,3.16228,0,1.752750e-01
2900,3.16228,0,1.753530e-01
2925,3.16228,0,1.754440e-01
2950,3.16228,0,1.755510e-01
2975,3.16228,0,1.756770e-01
3000,3.16228,0,1.758250e-01
3025,3.16228,0,1.759990e-01
3050,3.16228,0,1.762040e-01
3075,3.16228,0,1.764440e-01
3100,3.16228,0,1.767280e-01
3125,3.16228,0,1.770610e-01
3150,3.16228,0,1.774550e-01
3175,3.16228,0,1.779180e-01
3200,3.16228,0,1.784650e-01
3225,3.16228,0,1.791100e-01
3250,3.16228,0,1.798720e-01
3275,3.16228,0,1.807710e-01
3300,3.16228,0,1.818340e-01
3325,3.16228,0,1.830890e-01
3350,3.16228,0,1.845730e-01
3375,3.16228,0,1.863260e-01
3400,3.16228,0,1.883990e-01
3425,3.16228,0,1.908490e-01
3450,3.16228,0,1.937460e-01
3475,3.16228,0,1.971700e-01
3500,3.16228,0,2.012200e-01
3525,3.16228,0,2.060100e-01
3550,3.16228,0,2.116750e-01
3575,3.16228,0,2.183790e-01
3600,3.16228,0,2.263150e-01
3625,3.16228,0,2.357170e-01
3650,3.16228,0,2.468650e-01
3675,3.16228,0,2.601000e-01
3700,3.16228,0,2.758360e-01
3725,3.16228,0,2.945850e-01
3750,3.16228,0,3.169790e-01
3775,3.16228,0,3.438140e-01
3800,3.16228,0,3.760970e-01
3825,3.16228,0,4.151270e-01
3850,3.16228,0,4.626050e-01
3875,3.16228,0,5.208010e-01
3900,3.16228,0,5.928140e-01
3925,3.16228,0,6.829880e-01
3950,3.16228,0,7.976110e-01
3975,3.16228,0,9.461280e-01
4000,3.16228,0,1.143420e+00
4025,3.16228,0,1.414340e+00
4050,3.16228,0,1.803740e+00
4075,3.16228,0,2.401450e+00
4100,3.16228,0,3.416910e+00
4125,3.16228,0,5.473530e+00
4150,3.16228,0,1.157360e+01
4175,3.16228,0,1.524930e+02
4200,3.16228,0,2.000000e+02
4225,3.16228,0,2.000000e+02
4250,3.16228,0,2.000000e+02
4275,3.16228,0,2.000000e+02
4300,3.16228,0,2.000000e+02
4325,3.16228,0,2.000000e+02
4350,3.16228,0,2.000000e+02
4375,3.16228,0,2.000000e+02
4400,3.16228,0,2.000000e+02
4425,3.16228,0,2.000000e+02
4450,3.16228,0,2.000000e+02
4475,3.16228,0,2.000000e+02
4500,3.16228,0,2.000000e+02
4525,3.16228,0,2.000000e+02
4550,3.16228,0,2.000000e+02
4575,3.16228,0,2.000000e+02
4600,3.16228,0,2.000000e+02
4625,3.16228,0,2.000000e+02
4650,3.16228,0,2.000000e+02
4675,3.16228,0,2.000000e+02
4700,3.16228,0,2.000000e+02
4725,3.16228,0,2.000000e+02
4750,3.16228,0,2.000000e+02
4775,3.16228,0,2.000000e+02
4800,3.16228,0,2.000000e+02
4825,3.16228,0,2.000000e+02
4850,3.16228,0,2.000000e+02
4875,3.16228,0,2.000000e+02
4900,3.16228,0,2.000000e+02
4925,3.16228,0,2.000000e+02
4950,3.16228,0,2.000000e+02
4975,3.16228,0,2.000000e+02
5000,3.16228,0,2.000000e+02
300,5.62341,0,8.742740e-02
325,5.62341,0,8.742740e-02
350,5.62341,0,8.742740e-02
375,5.62341,0,8.742740e-02
400,5.62341,0,8.742740e-02
425,5.62341,0,8.742750e-02
450,5.62341,0,8.742760e-02
475,5.62341,0,8.742800e-02
500,5.62341,0,8.742900e-02
525,5.62341,0,8.743180e-02
550,5.62341,0,8.743830e-02
575,5.62341,0,8.745230e-02
600,5.62341,0,8.748040e-02
625,5.62341,0,8.753360e-02
650,5.62341,0,8.762900e-02
675,5.62341,0,8.779210e-02
700,5.62341,0,8.805930e-02
725,5.62341,0,8.848000e-02
750,5.62341,0,8.911970e-02
775,5.62341,0,9.006040e-02
800,5.62341,0,9.140190e-02
825,5.62341,0,9.325850e-02
850,5.62341,0,9.575430e-02
875,5.62341,0,9.901180e-02
900,5.62341,0,1.031360e-01
925,5.62341,0,1.081880e-01
950,5.62341,0,1.141580e-01
975,5.62341,0,1.209340e-01
1000,5.62341,0,1.282770e-01
1025,5.62341,0,1.358350e-01
1050,5.62341,0,1.431830e-01
1075,5.62341,0,1.499170e-01
1100,5.62341,0,1.557350e-01
1125,5.62341,0,1.605010e-01
1150,5.62341,0,1.642350e-01
1175,5.62341,0,1.670610e-01
1200,5.62341,0,1.691510e-01
1225,5.62341,0,1.706740e-01
1250,5.62341,0,1.717770e-01
1275,5.62341,0,1.725730e-01
1300,5.62341,0,1.731510e-01
1325,5.62341,0,1.735710e-01
1350,5.62341,0,1.738790e-01
1375,5.62341,0,1.741060e-01
1400,5.62341,0,1.742760e-01
1425,5.62341,0,1.744030e-01
1450,5.62341,0,1.744990e-01
1475,5.62341,0,1.745720e-01
1500,5.62341,0,1.746290e-01
1525,5.62341,0,1.746730e-01
1550,5.62341,0,1.747070e-01
1575,5.62341,0,1.747340e-01
1600,5.62341,0,1.747560e-01
1625,5.62341,0,1.747730e-01
1650,5.62341,0,1.747860e-01
1675,5.62341,0,1.747980e-01
1700,5.62341,0,1.748070e-01
1725,5.62341,0,1.748140e-01
1750,5.62341,0,1.748200e-01
1775,5.62341,0,1.748250e-01
1800,5.62341,0,1.748290e-01
1825,5.62341,0,1.748330e-01
1850,5.62341,0,1.748360e-01
1875,5.62341,0,1.748380e-01
1900,5.62341,0,1.748400e-01
1925,5.62341,0,1.748420e-01
1950,5.62341,0,1.748440e-01
1975,5.62341,0,1.748450e-01
2000,5.62341,0,1.748460e-01
2025,5.62341,0,1.748470e-01
2050,5.62341,0,1.748480e-01
2075,5.62341,0,1.748490e-01
2100,5.62341,0,1.748500e-01
2125,5.62341,0,1.748500e-01
2150,5.62341,0,1.748510e-01
2175,5.62341,0,1.748520e-01
2200,5.62341,0,1.748520e-01
2225,5.62341,0,1.748530e-01
2250,5.62341,0,1.748540e-01
2275,5.62341,0,1.748550e-01
2300,5.62341,0,1.748550e-01
2325,5.62341,0,1.748570e-01
2350,5.62341,0,1.748580e-01
2375,5.62341,0,1.748590e-01
2400,5.62341,0,1.748610e-01
2425,5.62341,0,1.748630e-01
2450,5.62341,0,1.748660e-01
2475,5.62341,0,1.748690e-01
2500,5.62341,0,1.748730e-01
2525,5.62341,0,1.748770e-01
2550,5.62341,0,1.748830e-01
2575,5.62341,0,1.748890e-01
2600,5.62341,0,1.748970e-01
2625,5.62341,0,1.749060e-01
2650,5.62341,0,1.749170e-01
2675,5.62341,0,1.749300e-01
2700,5.62341,0,1.749450e-01
2725,5.62341,0,1.749630e-01
2750,5.62341,0,1.749850e-01
2775,5.62341,0,1.750100e-01
2800,5.62341,0,1.750390e-01
2825,5.62341,0,1.750740e-01
2850,5.62341,0,1.751150e-01
2875,5.62341,0,1.751620e-01
2900,5.62341,0,1.752180e-01
2925,5.62341,0,1.752820e-01
2950,5.62341,0,1.753580e-01
2975,5.62341,0,1.754470e-01
3000,5.62341,0,1.755500e-01
3025,5.62341,0,1.756710e-01
3050,5.62341,0,1.758120e-01
3075,5.62341,0,1.759770e-01
3100,5.62341,0,1.761690e-01
3125,5.62341,0,1.763940e-01
3150,5.62341,0,1.766570e-01
3175,5.62341,0,1.769640e-01
3200,5.62341,0,1.773240e-01
3225,5.62341,0,1.777450e-01
3250,5.62341,0,1.782380e-01
3275,5.62341,0,1.788160e-01
3300,5.62341,0,1.794930e-01
3325,5.62341,0,1.802870e-01
3350,5.62341,0,1.812180e-01
3375,5.62341,0,1.823100e-01
3400,5.62341,0,1.835920e-01
3425,5.62341,0,1.850950e-01
3450,5.62341,0,1.868600e-01
3475,5.62341,0,1.889320e-01
3500,5.62341,0,1.913630e-01
3525,5.62341,0,1.942170e-01
3550,5.62341,0,1.975680e-01
3575,5.62341,0,2.015030e-01
3600,5.62341,0,2.061220e-01
3625,5.62341,0,2.115490e-01
3650,5.62341,0,2.179240e-01
3675,5.62341,0,2.254170e-01
3700,5.62341,0,2.342290e-01
3725,5.62341,0,2.446020e-01
3750,5.62341,0,2.568230e-01
3775,5.62341,0,2.712420e-01
3800,5.62341,0,2.882820e-01
3825,5.62341,0,3.084630e-01
3850,5.62341,0,3.324280e-01
3875,5.62341,0,3.609810e-01
3900,5.62341,0,3.951370e-01
3925,5.62341,0,4.362010e-01
3950,5.62341,0,4.858750e-01
3975,5.62341,0,5.464170e-01
4000,5.62341,0,6.208990e-01
4025,5.62341,0,7.135960e-01
4050,5.62341,0,8.306520e-01
4075,5.62341,0,9.812120e-01
4100,5.62341,0,1.179520e+00
4125,5.62341,0,1.449030e+00
4150,5.62341,0,1.831250e+00
4175,5.62341,0,2.407080e+00
4200,5.62341,0,3.357680e+00
4225,5.62341,0,5.186550e+00
4250,5.62341,0,9.980320e+00
4275,5.62341,0,4.687720e+01
4300,5.62341,0,2.000000e+02
4325,5.62341,0,2.000000e+02
4350,5.62341,0,2.000000e+02
4375,5.62341,0,2.000000e+02
4400,5.62341,0,2.000000e+02
4425,5.62341,0,2.000000e+02
4450,5.62341,0,2.000000e+02
4475,5.62341,0,2.000000e+02
4500,5.62341,0,2.000000e+02
4525,5.62341,0,2.000000e+02
4550,5.62341,0,2.000000e+02
4575,5.62341,0,2.000000e+02
4600,5.62341,0,2.000000e+02
4625,5.62341,0,2.000000e+02
4650,5.62341,0,2.000000e+02
4675,5.62341,0,2.000000e+02
4700,5.62341,0,2.000000e+02
4725,5.62341,0,2.000000e+02
4750,5.62341,0,2.000000e+02
4775,5.62341,0,2.000000e+02
4800,5.62341,0,2.000000e+02
4825,5.62341,0,2.000000e+02
4850,5.62341,0,2.000000e+02
4875,5.62341,0,2.000000e+02
4900,5.62341,0,2.000000e+02
4925,5.62341,0,2.000000e+02
4950,5.62341,0,2.000000e+02
